,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
729,110,10,185,272,0,PS Vita HANDS-ON Tour & Demo w/ Uncharted Golden Abyss Gameplay,11766,20,2,1,2012-01-11,0,63,351,21
728,109,12,56,208,0,Belkin Thunderbolt Express Dock: Hands-On Tour,16893,23,2,1,2012-01-11,0,46,164,11
727,41,6,77,164,0,Griffin Twenty: Audio Amplifier For Airport Express (Hands-On),14854,2,3,1,2012-01-12,1,62,796,25
726,122,4,224,301,0,Hands on with the Nikon D4: King of the DSLR Cameras?,16749,5,4,1,2012-01-13,1,53,535,20
725,118,12,73,455,0,First Look: Samsung ES8000 75-inch HDTV,87014,18,4,1,2012-01-13,0,39,421,20
724,55,8,57,183,0,Scosche Realm RH656 Headphones: Hands-On Overview,12110,20,4,1,2012-01-13,0,49,424,26
720,92,21,84,210,0,First Look: Monster Tron T1 Over-Ear Headphones,22181,22,5,1,2012-01-14,1,47,446,31
721,157,12,175,374,0,Hands-On: Tritton Primer Wireless Stereo Headset for Xbox 360,36429,5,5,1,2012-01-14,0,61,553,17
723,73,8,58,229,0,Incipio offGRiD Pro for iPhone 4S,19604,1,5,1,2012-01-14,0,33,390,19
722,56,12,95,168,0,Eton Rukus Solar: Portable Bluetooth Sound System,15843,3,5,1,2012-01-14,0,49,223,24
718,71,12,203,166,0,Soul Calibur V Soul Edition & Street Fighter X Tekken Arcade Fightstick VS (Hands-On),12168,2,6,1,2012-01-15,1,85,504,25
716,327,28,158,398,0,First Look: Tritton Warhead 7.1 Surround Headset (Hands-On),44424,22,6,1,2012-01-15,0,59,246,22
719,47,5,94,145,0,"Blue MIKEY Digital: Mobile Recording for iPhone, iPod Touch & iPad",11704,0,6,1,2012-01-15,0,66,859,25
717,54,10,53,177,0,Mophie Juice Pack Powerstation Pro for Smartphones & Tablets,19937,20,6,1,2012-01-15,0,60,589,21
713,299,41,120,452,0,Next-Gen Xbox 720: Rumors & 2013 Release Date?,66942,2,0,1,2012-01-16,1,46,337,24
715,62,16,126,236,0,First Look: Universal Audio Apollo Thunderbolt Audio Interface,57426,2,0,1,2012-01-16,0,62,477,29
714,51,9,127,372,0,My Wireless Audio Rig: Wireless Mic & Recording Setup,25084,2,0,1,2012-01-16,0,53,988,22
712,17,8,77,150,0,Soul Calibur V Collector's Edition Unboxing,9795,21,6,1,2012-01-22,6,43,427,17
711,33,23,81,218,0,Final Fantasy XIII-2 : Collector's Edition Unboxing,13416,21,1,1,2012-01-24,2,51,464,8
710,23,3,75,141,0,Soul Calibur V : First Impressions w/ Gameplay,4857,23,2,1,2012-01-25,1,46,458,14
709,21,3,89,118,0,Final Fantasy XIII-2 : First Impressions w/ Gameplay,5557,10,1,1,2012-01-31,6,52,486,10
708,703,83,356,9121,0,How To: Final Cut Pro X Multicam Editing (Tutorial),711816,12,1,1,2012-01-31,0,51,1517,27
707,23,5,286,150,0,Final Fantasy XIII-2 : Review and Gameplay,5210,17,1,1,2012-01-31,0,42,440,19
706,21,7,256,126,0,Soul Calibur V: Review and Gameplay,9222,0,2,2,2012-02-01,1,35,469,9
705,871,234,213,3391,0,Beats by Dr. Dre Mixr Headphones: Review & Unboxing,311866,19,3,2,2012-02-02,1,51,1450,32
704,18,6,96,101,0,Kingdoms of Amalur | Reckoning :First Impressions w/ Gameplay,2515,23,0,2,2012-02-06,4,61,535,13
703,114,33,160,823,0,Unboxing: Twelve South HoverBar for iPad 2,30489,16,1,2,2012-02-07,1,42,1307,23
702,1215,68,136,7979,0,Mac 101: Accidentally Deleted Downloads Folder from Dock,222306,19,2,2,2012-02-08,1,56,1474,32
701,17,8,134,143,0,Mass Effect 3 Demo | First Impressions w/ Gameplay,5654,1,3,2,2012-02-09,1,50,483,18
700,138,12,160,529,0,Unboxing: New Sony PS Vita (USA),38698,0,4,2,2012-02-10,1,32,499,15
699,61,12,93,341,0,Sony PS Vita: User Interface Tour & Walkthrough,18076,19,1,2,2012-02-14,4,47,493,15
697,215,40,132,1482,0,Apple OS X Mountain Lion: Top New Features & First Look,45406,21,2,2,2012-02-15,1,55,1313,29
698,47,6,110,343,0,Uncharted Golden Abyss : First Impressions w/ Gameplay (PS Vita),18632,6,2,2,2012-02-15,0,64,535,11
696,37,9,97,176,0,Twisted Metal (2012): First Impressions w/ Gameplay,6107,1,3,2,2012-02-16,1,51,463,10
695,225,94,98,2175,0,iPad 3 Coming March 7th 2012: What to Expect,80375,5,3,2,2012-02-16,0,44,1572,36
694,34,9,265,167,0,Kingdoms of Amalur : Reckoning | Review & Gameplay,10221,20,3,2,2012-02-16,0,50,494,11
693,55,13,249,292,0,Uncharted Golden Abyss: Review & Gameplay (PS Vita),21442,16,4,2,2012-02-17,1,51,467,10
692,233,37,316,730,0,Review: Sony PS Vita (USA),57880,23,4,2,2012-02-17,0,26,288,19
691,298,31,100,505,0,Apple's iPad 3 Announcement March 7th 2012 - No Physical Home Button?,58743,2,2,2,2012-02-22,5,69,1212,26
690,45,5,105,214,0,SSX (2012): First Impressions & Gameplay,6777,17,2,2,2012-02-22,0,40,312,10
689,28,8,260,140,0,Review: Twisted Metal (2012),6386,21,4,2,2012-02-24,2,28,412,10
688,144,44,120,475,0,Canon EOS 5D Mark III Camera: First Look & Features Breakdown,71956,22,1,2,2012-02-28,4,61,1012,37
687,29,8,241,115,0,Review: Asura's Wrath,4640,16,2,2,2012-02-29,1,21,333,12
686,34,4,130,232,0,Unboxing: Mass Effect 3 N7 Collector's Edition,9276,17,3,3,2012-03-01,1,46,633,6
685,42,6,106,217,0,Unboxing: Street Fighter X Tekken Special Edition,10577,7,4,3,2012-03-02,1,49,563,6
684,31,2,121,117,0,Mass Effect 3 | First Impressions & Gameplay,3685,16,5,3,2012-03-03,1,44,419,10
682,141,40,347,645,0,iPhoto for iPad: Hands-On Tour & Demo,127771,13,1,3,2012-03-06,3,37,1365,23
683,379,171,146,1752,0,The New iPad with Retina Display: First Look (3rd Generation),147425,10,1,3,2012-03-06,0,61,1501,42
681,124,26,113,471,0,"Am I upgrading to The ""NEW"" iPad?",28722,21,1,3,2012-03-06,0,33,1629,23
680,297,285,120,1973,0,iPhone 4S is now 4G?!,339820,21,2,3,2012-03-07,1,21,1297,23
679,48,7,296,228,0,Gaming Review: SSX (2012),11931,2,3,3,2012-03-08,1,25,375,17
678,177,35,223,917,0,Review & Unboxing: Elgato Thunderbolt SSD,45874,19,3,3,2012-03-08,0,41,1241,27
677,44,6,331,168,0,Gaming Review: Mass Effect 3,5454,5,4,3,2012-03-09,1,28,399,13
676,553,125,209,3903,0,New iPad Unboxing! | iPad 3 Unboxing (2012),269456,17,4,3,2012-03-09,0,43,1274,28
675,123,17,137,261,0,New iPad 3rd Generation: AT&T 4G Speedtest,18377,22,1,3,2012-03-13,4,42,1168,18
674,148,23,146,836,0,New iPad Retina Display Gaming (2012),64204,16,2,3,2012-03-14,1,37,1294,26
672,20,6,120,152,0,Resident Evil: Operation Raccoon City | First Impressions & Gameplay,4706,23,4,3,2012-03-16,2,68,623,14
671,432,101,381,3561,0,The New iPad 3 Full Review (2012 3rd Gen),306051,1,5,3,2012-03-17,1,41,808,32
670,72,16,172,687,0,Best Free & Paid Retina Games for the New iPad,45822,18,2,3,2012-03-21,4,46,1210,30
669,44,5,299,156,0,Resident Evil: Operation Raccoon City | Review & Gameplay,6317,18,3,3,2012-03-22,1,57,524,13
668,260,23,257,1177,0,"OLD LADY BREAKS NOSE @ APPLE STORE, ROBOTS & PS4 (ORBIS)",25676,19,2,3,2012-03-28,6,56,1158,28
667,1146,108,306,6932,0,"Fastest MacBook Pro on The Planet Part 3: Data Doubler, RAID Configuration & Benchmarks",465607,0,4,3,2012-03-30,2,87,1124,36
666,553,70,94,1435,0,iPhone Users HATE Instagram for Android!,48954,17,5,3,2012-03-31,1,40,1028,16
665,226,36,270,1440,0,HTC One X Unboxing + Hands-On Demo,106192,0,1,4,2012-04-03,3,34,1247,31
664,714,38,162,5427,0,Review: Audio Technica ATH-M50 Professional Headphones (White),156536,1,2,4,2012-04-04,1,62,364,35
663,369,45,171,2249,0,2012 Retina Display Ivy Bridge MacBook Pro & iMac Coming Soon?,107345,0,6,4,2012-04-08,4,62,1107,24
662,156,63,147,1101,0,Samsung Galaxy S III Announcement Coming May 3rd? (What to Expect),65923,22,2,4,2012-04-11,3,66,1077,36
661,131,13,110,1319,0,Review: Incipio Feather for MacBook Pro,41548,21,4,4,2012-04-13,2,39,1185,19
660,102,34,91,1244,0,Awesome Tech: Dexim Visible Smart Charge Cable (Review),37970,21,0,4,2012-04-16,3,55,1227,19
659,855,845,108,2356,0,Liquid Metal 4 Inch iPhone 5 Coming October 2012?,1739471,22,1,4,2012-04-17,1,49,1092,29
658,609,425,175,1135,0,Monster NCredible N-Tune On-Ear Headphones Review & Unboxing,108504,22,2,4,2012-04-18,1,60,1106,30
657,161,15,194,795,0,Google Launches Google Drive - Dropbox Killer?  (Tour & Demo),38042,0,5,4,2012-04-21,3,61,1020,20
656,289,29,106,1446,0,Apple Confirms WWDC 2012: What to Expect,73488,1,1,4,2012-04-24,3,40,1232,39
655,217,126,233,1510,0,Mac Tips & Tricks: Make Siri Your B*tch!,83896,18,1,4,2012-04-24,0,40,1147,21
654,92,12,76,560,0,Unboxing: Max Payne 3 Special Edition,25751,22,2,4,2012-04-25,1,37,441,14
653,62,7,382,366,0,Review: Max Payne 3,9226,15,4,4,2012-04-27,2,19,322,10
652,88,21,198,718,0,Review: iRig MIX by IK Multimedia,41112,10,1,5,2012-05-15,18,33,990,26
651,53,35,211,347,0,E3 2012 Microsoft Recap: Smart Glass | Black Ops 2 | Halo 4,15157,1,1,5,2012-05-22,7,59,216,21
650,47,26,219,196,0,E3 2012 Sony Recap: Wonderbook FAIL | The Last of Us | God of War,10364,18,3,5,2012-05-24,2,65,195,14
649,67,23,207,270,0,E3 2012 Nintendo Recap: Pikmin 3 | Nintendo Land | Wii U,11728,20,0,6,2012-06-04,11,56,229,12
647,401,74,110,1263,0,Apple Rant! 17-Inch MacBook Pro DEAD & The Mac Pro MIGHT AS WELL BE!,65630,19,1,6,2012-06-05,1,68,170,19
648,325,37,139,1380,0,"New 2012 15"" MacBook Pro w/ Retina Display + MacBook Air & 13"" Updates!",47903,4,1,6,2012-06-05,0,71,478,23
646,1048,151,148,4744,0,New 2012 MacBook Pro 13 Inch Unboxing & Tour!,470728,20,0,6,2012-06-11,6,45,288,32
645,329,30,111,1379,0,2012 MacBook Pro 13 Inch Gaming: Batman Arkham Asylum,145659,0,1,6,2012-06-12,1,53,201,29
644,398,113,106,2151,0,2012 Retina MacBook Pro Unboxing (15 inch MacBook Pro Unboxing),88843,21,1,6,2012-06-12,0,63,569,18
643,718,73,169,3421,0,"15"" Retina MacBook Pro Performance Review: Boot Up, Benchmarks & Speed Tests! (2012)",261131,19,3,6,2012-06-14,2,84,766,31
642,468,50,106,1337,0,Gaming on the 2012 Retina MacBook Pro: Diablo III (2880 x 1800),161893,19,4,6,2012-06-15,1,63,344,39
641,373,37,279,639,0,New Retina MacBook Pro Asymmetrical Fan - Silent or Still Loud?,57145,1,5,6,2012-06-16,1,63,492,29
640,181,29,153,2322,0,2012 MacBook Pro - USB 3.0 Demo,133713,17,5,6,2012-06-16,0,31,599,37
639,513,66,182,3436,0,"2012 MacBook Pro 13 Inch Performance Review: Boot up, Benchmarks & Speed Tests!",285093,20,0,6,2012-06-18,2,79,469,36
638,274,71,124,2148,0,Unboxing: Samsung Galaxy S III for AT&T,63628,1,3,6,2012-06-21,3,39,378,38
637,66,8,178,489,0,Eton Rukus Portable Bluetooth Sound System: Review and Sound Demo,19373,0,4,6,2012-06-22,1,65,322,26
636,226,126,252,937,0,First Look: Google Nexus 7 Tablet and Android 4.1 Jelly Bean!,67748,20,5,6,2012-06-23,1,61,308,32
635,271,55,202,2173,0,White Google Nexus 7 Unboxing!,66113,1,2,6,2012-06-27,4,30,328,39
634,128,30,191,1185,0,Mac Hack: Create a Lion USB 3.0 Thumb Drive From Your Recovery Hard Drive,36457,0,3,6,2012-06-28,1,73,360,37
633,173,24,161,691,0,"13"" Retina MacBook Pro Coming in October?",33579,15,5,6,2012-06-30,2,41,375,32
632,79,14,122,598,0,How to Create a 2nd Partition for a Dual Boot Mountain Lion 10.8 / 10.7 Lion Setup,52727,18,0,7,2012-07-09,9,82,630,29
631,271,31,162,2670,0,How to Create a Bootable Mountain Lion 10.8 USB Install Thumb Drive,214471,18,4,7,2012-07-13,4,67,291,29
630,306,45,222,1684,0,How to Clean Install OS 10.8 Mountain Lion,233290,20,2,7,2012-07-25,12,42,390,35
628,80,29,85,842,0,Review: Apple Thunderbolt to FireWire Adapter,45744,17,3,7,2012-07-26,1,45,396,36
629,85,14,96,522,0,Unboxing: Kingdom Hearts 3D Dream Drop Distance | Mark of Mastery Edition,22826,0,3,7,2012-07-26,0,73,620,12
627,48,9,117,462,0,Unboxing: Darksiders II Collector's Edition,15997,21,2,8,2012-08-01,6,43,652,16
626,56,80,90,279,0,Crazy Dishful of Nothin' - Breaking Bad Spoof,9474,16,0,8,2012-08-06,5,45,727,23
625,493,222,81,1988,0,Official: iPhone 5 is here - First Impressions,130130,21,1,8,2012-08-14,8,46,170,31
624,28328,367,84,8127,0,iPhone 5 Giveaway!,309624,18,5,9,2012-09-08,25,18,579,24
623,909,246,125,5384,0,New Apple EarPods for iPhone 5 Unboxing & Review,710138,19,2,9,2012-09-12,4,48,344,28
622,112,33,229,579,0,Unboxing: New Kindle Fire HD (2012),33949,20,2,9,2012-09-12,0,35,474,24
621,397,143,82,836,0,iPhone 5 Benchmark! Faster Than the Galaxy S3?,61164,0,4,9,2012-09-14,2,46,398,29
620,107,15,169,675,0,Unboxing: Borderlands 2 Ultimate Loot Chest Limited Edition,24506,22,4,9,2012-09-14,0,59,896,22
619,49,13,253,274,0,Review: Tekken Tag Tournament 2,8703,18,0,9,2012-09-17,3,31,404,18
618,146,24,211,1169,0,Nexus 7 vs Kindle Fire HD!,29613,10,1,9,2012-09-18,1,26,538,19
617,498,130,163,3520,0,New iPhone 5 Unboxing! (Early iPhone 5 Unboxing),162786,16,2,9,2012-09-19,1,48,474,20
616,1577,66,136,5856,0,New Otterbox Defender Case for iPhone 5 Unboxing & Giveaway!,54183,2,3,9,2012-09-20,1,60,377,25
615,1225,142,160,6394,0,Dual White vs Black iPhone 5 Unboxing! (2012),379768,13,3,9,2012-09-20,0,45,603,35
614,1860,392,212,3994,0,Apple iPhone 5 vs Samsung Galaxy S3 - Speedtest,775184,23,3,9,2012-09-20,0,47,627,31
611,829,104,96,3031,0,iPhone 5 White vs iPhone 5 Black: Beautiful High Definition Close-Ups,416122,21,4,9,2012-09-21,1,69,629,31
612,284,55,111,1453,0,iPhone 5 Gaming (New iPhone 5 Gameplay),108144,20,4,9,2012-09-21,0,39,592,10
613,387,144,162,3672,0,iPhone 5 Siri Demo,451458,17,4,9,2012-09-21,0,18,516,25
610,2839,224,351,11027,0, iPhone 5 Review!,575856,9,5,9,2012-09-22,1,18,782,24
609,657,156,149,3500,0,iPhone 5 THROWN OFF ROOF / DROP TEST! (OTTERBOX DEFENDER CASE),226415,22,5,9,2012-09-22,0,62,487,36
608,239,46,98,1672,0,Review: Belkin Grip Candy Sheer Case for iPhone 5,134548,2,6,9,2012-09-23,1,49,627,29
607,255,59,111,1400,0,iPhone 5 Bumper Review,166055,18,6,9,2012-09-23,0,22,175,19
606,362,39,88,1121,0,iPhone 5: Clocked Faster Than We Thought? (1.3 GHz),144387,0,0,9,2012-09-24,1,51,638,31
605,967,175,105,1604,0,iPhone 5 Winner & Upcoming Giveaway Updates! (Galaxy Note II & iPod Touch),36153,23,1,9,2012-09-25,1,74,420,20
604,69,8,285,402,0,Review: Borderlands 2 | Game of the Year?,19122,21,2,9,2012-09-26,1,41,580,25
603,611,142,282,2908,0,"iPhone 5 vs iPhone 4S Speedtest, Comparison & Review!",464437,0,3,9,2012-09-27,1,53,470,32
602,191,13,120,853,0,Review: Spigen SGP GLAS.t for iPhone 5 (Best iPhone 5 Screen Protector),85698,17,3,9,2012-09-27,0,71,366,13
601,2941,26,133,3671,0,NBA 2K13 Dynasty Edition Unboxing! (with Dynasty Edition 2K13 Ball),87707,19,5,9,2012-09-29,2,67,350,33
600,374,94,141,1979,0,Samsung Galaxy Note 2 (II) Unboxing!,65445,23,0,10,2012-10-01,2,36,488,31
599,1000,188,139,2326,0,Apple iPhone 5 vs Samsung Galaxy Note 2 (II) Speedtest!,552634,9,1,10,2012-10-02,1,55,590,28
598,735,115,216,2272,0,Siri vs Google Voice Search - iPhone 5 vs Galaxy Note 2! (iOS 6 vs Jelly Bean),141914,0,2,10,2012-10-03,1,78,371,29
597,1299,212,158,2622,0,Apple iPad Mini Case Hands On!,396856,15,2,10,2012-10-03,0,30,651,40
596,520,80,497,3163,0,Samsung Galaxy Note 2 (II) Review!,138168,23,2,10,2012-10-03,0,34,685,45
595,3001,477,140,20020,0,iPod Touch 5th Generation Unboxing! (iPod Touch 5G 5th Gen Unboxing),1189860,22,5,10,2012-10-06,3,68,454,31
594,428,110,133,1208,0,iPod Touch 4th Gen vs iPod Touch 5th Gen Camera Shootout & Comparison!,175796,1,1,10,2012-10-09,3,70,429,18
592,627,412,113,5233,0,New iPod Nano (7th Generation) Tips and Tricks!,1096875,20,3,10,2012-10-11,2,47,592,26
593,1479,40,45,1976,0,New iPod Touch 5th Gen Giveaway! (Worldwide),35365,0,3,10,2012-10-11,0,44,257,25
591,564,110,107,6561,0,iPod Touch (5th Generation) Loop Demo & Review!,137125,1,4,10,2012-10-12,1,47,443,23
590,296,39,167,1853,0,iPod Touch (5th Generation) Siri Demo! (2012),137170,0,5,10,2012-10-13,1,45,587,25
589,332,27,96,1053,0,iPad Mini AND 13 inch Retina MacBook Pro Coming Next Week?,33361,1,5,10,2012-10-13,0,58,467,22
588,495,23,135,2588,0,Apple iPad Mini Event Confirmed: What to Expect!,24597,20,5,10,2012-10-13,0,48,659,34
587,14138,72,94,4163,0,Galaxy Note 2 OR iPhone 5 GIVEAWAY!! (WORLDWIDE),81860,23,0,10,2012-10-15,2,48,578,31
586,1572,201,286,7134,0,Apple iPod Touch 5th Generation Review (2012 iPod Touch 5G Review),677510,19,1,10,2012-10-16,1,66,924,34
585,93,14,259,482,0,Review: Dishonored,11001,21,1,10,2012-10-16,0,18,446,12
584,242,37,135,1816,0,Apple iPad Mini October 23rd Live Event Coverage: What You Need to Know,41406,1,3,10,2012-10-18,2,71,852,14
583,305,31,84,746,0,New 13 Inch Retina MacBook Pro Hands On Video! Worth the Price?,39923,22,3,10,2012-10-18,0,63,472,28
582,527,108,102,2069,0,New 2012 Apple iMac - Thinnest iMac Ever (First Impressions),227070,21,0,10,2012-10-22,4,60,466,33
581,368,13,244,1331,0,Complete Apple iPad Mini Event Recap in Under 5 Minutes,28160,21,1,10,2012-10-23,1,55,572,40
580,668,67,162,5230,0,New 13 Inch Retina MacBook Pro Unboxing! (2012),117661,0,2,10,2012-10-24,1,47,740,34
579,234,37,86,1061,0,First Look: Samsung Galaxy Camera (Hands On),26936,2,2,10,2012-10-24,0,44,672,34
578,450,62,202,5957,0,2012 Mac Mini Unboxing & Overview! (Ivy Bridge Mac Mini Unboxing),114650,22,2,10,2012-10-24,0,65,439,30
577,1778,182,140,3219,0,iPad Mini (Dummy) Unboxing & Hands-on!,121908,20,3,10,2012-10-25,1,38,740,18
576,189,77,375,852,0,"Nexus 10, LG Nexus 4 & Android 4.2 Jelly Bean First Look! (with Hands On Video)",50242,22,4,10,2012-10-26,1,79,770,35
575,101,11,86,777,0,Unboxing: Assassin's Creed III Limited Edition,22314,22,5,10,2012-10-27,1,46,375,22
572,681,118,209,6428,0,Apple iPad Mini Unboxing! (In-Depth iPad Mini Unboxing + Camera Test),293504,22,1,10,2012-10-30,3,69,531,25
574,206,36,85,1130,0,Unboxing: Assassin's Creed III Liberation Limited Edition White Playstation Vita Bundle!,69319,15,1,10,2012-10-30,0,88,849,25
573,483,56,545,3030,0,Apple 13-inch MacBook Pro with Retina Display Review (2012),199123,11,1,10,2012-10-30,0,59,1049,31
571,177,29,101,1713,0,Review: iPad Mini Smart Cover (with iPad Mini Slate Hands-On),64447,21,2,10,2012-10-31,1,61,514,17
570,511,81,165,2686,0,iPad 4th Generation vs 3rd Generation Speedtest & Gaming Performance (iPad 4 vs iPad 3),241513,19,4,11,2012-11-02,2,87,515,25
569,1402,306,597,3083,0,Apple iPad Mini vs Google Nexus 7 vs Speedtest & Gaming Performance,450481,0,5,11,2012-11-03,1,67,575,23
568,118,28,125,1071,0,Halo 4 Limited Edition Unboxing!!!!,26285,17,6,11,2012-11-04,1,35,681,15
567,646,110,391,5453,0,Apple iPad Mini Review! (2012),318170,0,1,11,2012-11-06,2,30,1732,28
566,482,99,288,4365,0,Apple Fusion Drive: Speedtest & Demo (It's fast),535887,11,1,11,2012-11-06,0,48,379,21
565,323,30,228,1385,0,Nokia Lumia 920 Unboxing & Hands-on Demo!,42149,18,1,11,2012-11-06,0,41,492,23
564,372,72,115,1722,0,"iPad Mini, Galaxy Note 2/iPhone 5 Winners & 2012 iMac Giveaway!",52237,3,4,11,2012-11-09,3,63,548,14
563,131,13,282,683,0,Review: Assassin's Creed III,16410,2,5,11,2012-11-10,1,28,496,18
562,270,58,117,1790,0,Call of Duty Black Ops 2 Care Package Unboxing & Review (with Quadrotor Drone Demo),104957,0,0,11,2012-11-12,2,83,550,17
561,293,48,106,1345,0,iPad Mini (White vs Black) - Which Should You Buy?,50195,15,0,11,2012-11-12,0,50,378,19
560,974,806,351,3423,0,Extreme iPad Mini Roof Drop Test! (Griffin Survivor vs Otterbox Defender),540004,12,1,11,2012-11-13,1,73,640,17
559,428,46,187,1649,0,Nintendo Wii U Unboxing and Tour!!! (White Basic 8GB Unboxing),125937,19,3,11,2012-11-15,2,62,558,22
558,279,53,126,1339,0,Wii U Deluxe (Black) vs Basic (White) Set Unboxing & Comparison,133553,1,5,11,2012-11-17,2,63,615,25
557,120,30,98,793,0,How To Turn Your Wii U Gamepad into a TV Remote! (Demo & Interface Tour),89709,13,6,11,2012-11-18,1,72,528,11
556,196,29,213,1159,0,Android 4.2 Jelly Bean Hands On Review! (Nexus 4 & Nexus 10),29794,0,0,11,2012-11-19,1,60,712,28
555,245,21,251,1362,0,BEST 2012 BLACK FRIDAY TECH DEALS!,58348,20,1,11,2012-11-20,1,34,833,23
554,138,34,117,1203,0,Review: Spigen SGP Neo Hybrid EX for iPhone 5,42593,23,2,11,2012-11-21,1,45,528,21
553,962,101,216,5553,0,Apple 21.5 inch iMac Unboxing & Demo (Late 2012),304698,2,3,11,2012-11-22,1,48,728,27
552,86,38,283,354,0,Halo 4 Review & Gameplay!!,10942,2,3,11,2012-11-29,7,26,463,11
551,129,44,305,686,0,Call of Duty: Black Ops II Review & Gameplay,15833,2,5,12,2012-12-01,2,44,616,16
550,407,67,122,1611,0,"21.5"" iMac Gaming -  Battlefield 3 (Late 2012)",151934,17,3,12,2012-12-06,5,46,230,22
549,53,16,231,484,0,New Super Mario Bros. Wii U Review & Gameplay,21787,20,6,12,2012-12-09,3,45,594,16
548,258,103,307,4914,0,BEST TECH & GEEK GIFTS UNDER $25! (2012 Holiday Gift Guide),145748,23,1,12,2012-12-11,2,59,960,34
547,76,29,222,548,0,TLD Holiday Gift Guide: Gaming Edition (2012),13357,17,2,12,2012-12-12,1,45,891,22
546,170,44,239,1967,0,BEST TECH & GEEK GIFTS UNDER $50! (2012 Holiday Gift Guide),149690,1,5,12,2012-12-15,3,59,768,22
545,523,59,163,5474,0,"27"" iMac (Late 2012) 32GB RAM Upgrade (How To & Guide)",298195,18,0,12,2012-12-17,2,54,457,13
544,92,21,327,585,0,Review: Far Cry 3,16719,19,1,12,2012-12-18,1,17,527,20
543,485,100,335,2714,0,Apogee MiC Review & Recording Demo,173755,0,2,12,2012-12-19,1,34,568,14
542,85,34,122,844,0,First Look: New Apogee ONE for iPad & Mac (Hands On),67089,18,3,12,2012-12-20,1,52,1306,24
541,51,38,308,435,0,Review: Devil May Cry | DmC,8436,22,0,1,2013-01-21,32,27,426,19
540,69,14,180,540,0,Review: Duo Pinball for iPad,22669,20,1,1,2013-01-29,8,28,373,16
539,217,53,423,1663,0,"27"" iMac GTX 680MX After Effects Performance (vs 2012 Retina MacBook Pro)",123921,18,3,2,2013-02-07,9,73,618,16
538,92,22,135,791,0,Unboxing: Metal Gear Rising Revengeance Collector's Edition,35276,20,2,2,2013-02-13,6,59,665,18
537,360,170,179,2463,0,Sony Playstation 4 Top 5 Features!,153502,23,0,2,2013-02-18,5,34,399,24
536,133,52,255,666,0,Sony Playstation 4 Top 5 Games!,28350,0,2,2,2013-02-20,2,31,451,15
535,516,57,216,2452,0,Chromebook Pixel Unboxing & Tour!,53767,3,3,2,2013-02-21,1,33,713,21
534,100,20,159,678,0,Unboxing: Tomb Raider Collector's Edition,27444,0,4,2,2013-02-22,1,41,727,20
533,42,11,113,502,0,Unboxing: God of War Ascension Collector's Edition,21526,20,1,2,2013-02-26,4,50,658,12
532,271,57,119,1108,0,Samsung Galaxy S4 Event Live Coverage! (What to Expect),59764,2,2,3,2013-03-06,8,55,701,24
531,551,90,182,3246,0,Samsung Galaxy S4 Hands On Demo! (with Galaxy S3 Comparison),182297,18,1,3,2013-03-12,6,60,245,22
530,983,264,242,10630,0,Top 5 Samsung Galaxy S4 Features!,999569,0,3,3,2013-03-14,2,33,521,30
529,31,8,305,312,0,Review: Metal Gear Rising Revengeance,4873,4,4,3,2013-03-15,1,37,684,12
528,52,12,309,491,0,Review: Tomb Raider,10616,6,6,3,2013-03-17,2,19,605,18
527,59,21,290,369,0,Review: God of War Ascension | A Necessary Prequel?,9133,17,1,3,2013-03-19,2,51,483,14
526,69,13,155,551,0,Unboxing: Bioshock Infinite Ultimate Songbird Edition,24985,17,3,3,2013-03-21,2,53,881,13
525,93,24,171,651,0,Best iPad Games: Nimble Quest (Review),14167,15,6,3,2013-03-24,3,38,614,14
524,309,37,337,2016,0,Sapphire HD 7950 Mac Pro Edition 3GB Video Card Review!,69282,19,1,3,2013-03-26,2,55,600,17
523,50,11,360,470,0,Review: Bioshock Infinite | Bioshock's True Sequel?,9433,1,2,4,2013-04-03,8,51,566,23
522,41,10,118,534,0,Unboxing - Injustice: Gods Among Us Collector's Edition!,17156,1,5,4,2013-04-06,3,56,620,20
521,57,20,176,834,0,Best iPad Games: Badland (Review),25879,17,6,4,2013-04-07,1,33,442,18
520,5050,1011,941,36004,0,Samsung Galaxy S4 vs HTC ONE!,2646662,23,1,4,2013-04-16,9,29,1533,28
519,713,145,211,2004,0,Xbox One vs Playstation 4: What We Know So Far,121540,17,5,4,2013-04-20,4,46,625,25
518,1945,358,353,12506,0,Top 5 iOS 7 Features!,736959,2,6,5,2013-05-12,22,21,906,35
517,647,140,338,7608,0,2013 MacBook Air Unboxing & Performance Review! (13 inch),455910,3,2,5,2013-05-22,10,57,921,26
516,503,154,344,1632,0,Xbox One Hands On! (First Impressions & Gameplay),75026,2,1,6,2013-06-11,20,49,929,23
515,365,168,247,2769,0,Sony Playstation 4 Hands On! (First Impressions & Gameplay),172755,1,4,6,2013-06-14,3,59,927,28
514,469,46,242,1181,0,Wii U: Can It Be Saved & Compete vs the PS4 & Xbox One? (E3 2013),65316,18,1,6,2013-06-18,4,65,530,21
513,1313,134,288,3003,0,Xbox One vs PS4!,211035,0,2,6,2013-06-19,1,16,649,28
512,278,66,282,2188,0,Ouya Console Review!,106208,22,4,6,2013-06-21,2,20,510,25
