,comment_count,dislike_count,duration,like_count,live,title,view_count,publish_hour,publish_day,publish_month,publish_date,days_after_last_video,title_length,description_length,tag_count
882,323,232,208,2117,0,How To Set Up and Activate a PS Vita 3G,252049,20,2,2,2012-02-15,1,39,467,29
881,109,52,197,569,0,PS Vita Tour,50664,22,2,2,2012-02-15,0,12,202,14
880,28,2,135,79,0,iMessages for Mac OS X 10.7 Lion - Messages,8822,1,3,2,2012-02-16,1,43,256,14
879,45,10,106,158,0,"PS Vita Gameplay - Uncharted, Little Deviants & Super Stardust Delta",15540,17,3,2,2012-02-16,0,68,341,19
878,240,44,167,1027,0,Game Boy Advance SP - Tech I Like,66854,19,3,2,2012-02-16,0,33,483,20
877,51,12,155,153,0,iPad 3: What We Expect,6501,16,5,2,2012-02-18,2,22,248,14
876,1122,259,341,6198,0,Review: PS Vita,462402,18,0,2,2012-02-20,2,15,675,46
875,88,21,210,159,0,Quad Core Phones! LG Optimus 4X HD & HTC One X,13839,18,1,2,2012-02-21,1,46,355,23
874,216,12,175,455,0,iPod touch 2G - Tech I Like,20771,22,4,2,2012-02-24,3,27,254,9
873,64,11,58,260,0,iOS 86 - Macintosh Theme for iPhone and iPod touch,15417,16,5,2,2012-02-25,1,50,213,12
872,447,119,111,1760,0,Windows 8 on MacBook Air,293457,18,0,2,2012-02-27,2,24,431,18
871,907,94,403,1759,0,Build a Gaming PC for $1500 - March 2012,100269,18,3,3,2012-03-01,3,40,953,14
870,597,232,115,3550,0,"How to Fix Home Button Not Working on iPhone, iPod touch and iPad",435941,18,4,3,2012-03-02,1,65,445,19
869,146,29,196,665,0,Corel VideoStudio Pro X5 Review,123588,18,0,3,2012-03-05,3,31,620,18
868,299,32,300,724,0,"iOS 5.1 Jailbreak for iPhone 3GS & 4, iPod touch 3G & 4G and iPad",158887,15,2,3,2012-03-07,2,65,683,26
867,37,7,165,119,0,Mass Effect Infiltrator for iPhone Review,6640,21,3,3,2012-03-08,1,41,383,15
866,201,27,158,663,0,Windows & Mac Browser Test: Chrome 17 vs Firefox 11 vs Opera 11.61 vs Safari 5.1,56468,17,0,3,2012-03-12,4,80,876,29
865,55,15,162,203,0,Unboxing: Apple TV 3 (2012),42095,17,2,3,2012-03-14,2,27,297,13
864,39,15,85,376,0,Unboxing: New iPad (2012),15987,17,3,3,2012-03-15,1,25,206,17
860,49,10,164,164,0,Samsung Focus Flash - Tech I Like,5371,21,4,3,2012-03-16,1,33,412,12
863,91,45,209,1128,0,How to Set Up and Activate the New iPad 3 / iPad 4 (2012),137331,8,4,3,2012-03-16,0,57,672,29
862,80,16,110,334,0,Siri Voice Dictation on the New iPad 3 (2012),52017,10,4,3,2012-03-16,0,45,332,17
861,152,22,118,838,0,New iPad 3: White vs Black & 16GB vs 32GB vs 64GB,84266,17,4,3,2012-03-16,0,49,265,17
859,94,35,137,337,0,Gaming on the New iPad 3 (2012),97057,15,5,3,2012-03-17,1,31,375,14
858,113,22,254,617,0,Review: New iPad 3 (2012),38616,23,5,3,2012-03-17,0,25,698,30
857,63,29,167,776,0,Review: Apple TV 2012 (3rd Generation),131614,23,0,3,2012-03-19,2,38,592,19
856,294,57,139,2924,0,How To Replace Save Battery in Pokemon Game Boy Color Games,128345,17,2,3,2012-03-21,2,59,428,26
855,32,13,174,67,0,Corel VideoStudio Pro X5 Demo with Schmittastic,9628,17,2,3,2012-03-28,7,47,345,15
854,904,527,73,2093,0,Google Project Glass - Augmented Reality Glasses,466572,15,6,4,2012-04-01,4,48,219,13
853,234,50,156,1616,0,"New iPad 3 vs MacBook Air 11""",101313,19,2,4,2012-04-04,3,29,420,23
852,87,24,125,275,0,Snapseed: Instagram Killer?,9296,23,3,4,2012-04-05,1,27,397,20
851,119,34,115,426,0,Google Nexus Tablet - What To Expect,19187,19,1,4,2012-04-10,5,36,347,16
850,215,44,204,532,0,Speed Up and Fix Your Internet with Google DNS,36426,18,3,4,2012-04-12,2,46,561,21
849,89,19,111,224,0,Samsung Galaxy S3 - What To Expect,8771,23,6,4,2012-04-15,3,34,291,12
848,171,68,205,974,0,Nikon D3200 Official!,135850,17,1,4,2012-04-17,2,21,527,13
847,193,24,1326,789,0,Setup / Room Tour & Video Filming Gear - 2012,52205,7,3,4,2012-04-19,2,45,1210,13
846,204,60,151,392,0,iPad Mini - What To Expect,46441,17,4,4,2012-04-20,1,26,465,12
845,102,30,197,506,0,Google Drive: Better Than Dropbox?,37081,18,0,4,2012-04-23,3,34,442,14
844,36,8,124,164,0,Crow Review for iPhone & iPad,7696,20,1,4,2012-04-24,1,29,357,13
843,1181,116,377,2756,0,Build a Gaming PC for $1000 - May 2012,152168,17,4,4,2012-04-27,3,38,1077,17
842,127,50,147,2253,0,Nikon D3200 Unboxing and Tour,267827,22,0,4,2012-04-30,3,29,464,15
841,122,34,170,283,0,Samsung Galaxy S III Announced,10204,17,2,5,2012-05-02,2,30,572,13
840,64,16,87,292,0,Tokyoflash 3D Unlimited Watch Review,11742,21,3,5,2012-05-03,1,36,305,11
839,116,17,244,315,0,"iOS 5.1.1 Jailbreak for iPhone 3GS & 4, iPod touch 3G & 4G and iPad",53397,15,5,5,2012-05-05,2,67,775,25
838,404,108,366,4155,0,Nikon D3200 vs D3100,644587,0,1,5,2012-05-08,3,20,505,35
837,89,19,234,177,0,Downgrade iOS 5.1 / 5.1.1 with iPhone 4S & iPad 2,15500,17,1,5,2012-05-08,0,49,767,23
836,78,4,112,226,0,RHA CA-200 Headphones Review,5842,0,5,5,2012-05-12,4,28,303,16
835,103,9,114,268,0,Unboxing: HTC One X for AT&T,13140,23,6,5,2012-05-13,1,28,294,11
834,552,182,265,7700,0,Review: Nikon D3200,1080638,19,0,5,2012-05-14,1,19,175,11
833,139,12,355,547,0,Review: HTC One X for AT&T,31103,19,2,5,2012-05-16,2,26,487,18
832,79,21,116,506,0,Bloopers,15440,22,4,5,2012-05-18,2,8,198,4
831,118,12,248,399,0,The New iPhone - What To Expect,21623,21,1,5,2012-05-22,4,31,314,17
830,303,14,221,531,0,"Absinthe 2.0: Untethered Jailbreak on iOS 5.1.1 for iPhone 4S, iPad 2, New iPad 3",54506,17,2,5,2012-05-23,1,81,368,22
829,2849,214,446,4456,0,Build a Gaming PC for $3000 - May 2012,383631,20,4,5,2012-05-25,2,38,1065,14
828,411,165,172,808,0,New iPhone 5 Leaked,236933,17,0,5,2012-05-28,3,19,422,10
827,223,25,135,723,0,Windows 8 Release Preview,33004,20,1,5,2012-05-29,1,25,470,11
826,185,19,151,544,0,Review: Game Boy,30933,20,4,6,2012-06-01,3,16,592,12
825,58,20,196,258,0,Windows 8 Tablets: Asus Tablet 600 & Acer Iconia W700,27050,18,6,6,2012-06-03,2,53,627,11
824,150,20,188,329,0,"2012 MacBook Pro, Air, iMac and Mac Pro - What To Expect",31937,21,0,6,2012-06-04,1,56,680,22
823,130,21,336,674,0,How Not To Get Hacked,22271,21,2,6,2012-06-06,2,21,628,15
822,142,24,239,260,0,2012 Retina Display MacBook Pro and New MacBook Airs!,22267,17,4,6,2012-06-08,2,53,579,10
821,136,40,203,642,0,How To Get iOS 6 Features,65142,22,0,6,2012-06-11,3,25,642,26
820,414,41,151,1209,0,Browser Test: Chrome 19 vs Firefox 13 vs Internet Explorer 9 vs Opera 12 vs Safari 5.1,67906,20,2,6,2012-06-13,2,86,666,22
819,246,38,126,948,0,"2012 MacBook Air 11"" Unboxing",99164,15,5,6,2012-06-16,3,29,239,10
818,55,5,171,222,0,"Pocket Planes, Project 83113 & Ballistic SE: 33303 or Less",6805,18,0,6,2012-06-18,2,58,261,20
817,125,29,103,386,0,Unboxing: Samsung Galaxy S3 - T-Mobile,47636,17,2,6,2012-06-20,2,38,242,8
816,250,37,130,1196,0,"2012 MacBook Air 11"" Gaming and Speed Test",95055,18,4,6,2012-06-22,2,42,388,18
815,565,158,400,3590,0,Review: Samsung Galaxy S3,190435,17,6,6,2012-06-24,2,25,272,8
814,488,104,258,2241,0,"Review: MacBook Air 11"" 2012",295163,17,2,6,2012-06-27,3,28,343,21
813,620,72,212,1848,0,Why You Should Use an SSD,91808,15,5,7,2012-07-07,10,25,709,17
812,79,26,139,351,0,Tiny Wings HD / 2 Review,13263,18,0,7,2012-07-09,2,24,479,10
811,225,27,164,366,0,Super Slim PS3 & 3DS XL - What To Expect,20459,22,3,7,2012-07-12,3,40,712,14
810,73,4,97,248,0,Unboxing: Motorola Atrix HD,7665,21,6,7,2012-07-15,3,27,363,18
809,100,14,88,558,0,Unboxing: Nexus 7,11319,21,1,7,2012-07-17,2,17,427,16
808,2553,82,303,3047,0,Build a Gaming PC for $500 - July 2012,239045,18,3,7,2012-07-19,2,38,1178,19
807,1691,154,315,7518,0,How to Build a Computer for Gaming (2012) Part One,408582,15,5,7,2012-07-21,2,50,1050,22
806,498,39,209,4859,0,How to Build a Computer for Gaming (2012) Part Two,229693,18,6,7,2012-07-22,1,50,1055,26
805,1113,90,325,7529,0,How to Build a Computer for Gaming (2012) Part Three,230646,18,0,7,2012-07-23,1,52,1008,29
804,116,17,145,680,0,How to Make a Mountain Lion Install Drive or DVD,43157,18,1,7,2012-07-24,1,48,584,17
803,245,20,185,867,0,Review: Nexus 7,27838,21,2,7,2012-07-25,1,15,585,20
802,76,16,182,294,0,Review: Motorola Atrix HD,15386,19,6,7,2012-07-29,4,25,488,16
801,1054,206,188,1759,0,Xbox 720 - What To Expect,153328,19,1,7,2012-07-31,2,25,550,25
800,1159,238,175,8291,0,Review: iBook G3 Clamshell,573393,22,0,8,2012-08-06,6,26,685,16
799,1154,41,272,1983,0,Build a Gaming PC for $750 - August 2012,142171,18,3,8,2012-08-09,3,40,1638,19
798,491,78,238,2746,0,Mountain Lion Hackintosh: How to Install OS X 10.8 (2012),256738,15,5,8,2012-08-11,2,57,1519,17
797,280,57,94,1619,0,Unboxing: Nintendo 3DS XL,113612,20,1,8,2012-08-14,3,25,296,10
796,226,34,113,1334,0,Review: Razer BlackWidow,82058,21,6,8,2012-08-19,5,24,471,22
795,783,152,189,3572,0,Nintendo 3DS XL vs 3DS,402039,22,1,8,2012-08-21,2,22,542,22
794,351,60,173,898,0,New iPhone 5 - What To Expect,41681,22,4,8,2012-08-24,3,29,317,12
793,225,47,158,1597,0,Review: Nintendo 3DS XL,145548,18,0,8,2012-08-27,3,23,432,19
792,297,26,119,1457,0,"Best Monitor for $200? AOC I2353PH 23"" IPS Review",115961,18,2,8,2012-08-29,2,49,395,22
791,350,76,171,862,0,New iPod touch 5G - What To Expect,73044,18,4,8,2012-08-31,2,34,553,19
790,133,27,90,833,0,Review: Game Boy Light,39207,18,6,9,2012-09-02,2,22,552,16
789,171,21,221,575,0,Nokia Lumia 920 & 820 - Windows Phone 8,27725,18,1,9,2012-09-04,2,39,1101,20
788,111,28,217,441,0,"Kindle Fire HD 7"" & 8.9"" 4G LTE First Look",24099,19,2,9,2012-09-05,1,42,488,22
787,1903,94,235,2944,0,Build a Gaming PC for $400 - September 2012,234391,22,3,9,2012-09-06,1,43,1908,20
786,769,180,263,1545,0,"iPhone 5, iPod touch 5G & New 2012 iPod nano 7G!",122726,21,6,9,2012-09-09,3,48,1041,23
785,88,22,80,469,0,"Unboxing: Kindle Fire HD 7""",16771,21,2,9,2012-09-12,3,27,528,20
784,133,20,150,396,0,Nikon D600 & Canon 6D - What is Full Frame Anyway?,15904,21,4,9,2012-09-14,2,50,532,21
783,163,18,219,530,0,Review: Kindle Fire HD vs Nexus 7,27984,23,0,9,2012-09-17,3,33,307,27
782,144,8,99,484,0,Unboxing: Nikon D600,16902,18,1,9,2012-09-18,1,20,487,13
781,349,37,74,936,0,Unboxing: iPhone 5,39744,21,3,9,2012-09-20,2,18,2573,12
780,238,314,122,3103,0,"iPhone 5: How To Set Up, Activate & Insert / Remove SIM Card",721306,22,4,9,2012-09-21,1,60,542,30
779,2587,1183,109,3680,0,iPhone 5 vs Galaxy S3 Speed Test!,871843,2,5,9,2012-09-22,1,33,3236,19
778,176,55,172,830,0,Gaming on the iPhone 5,65568,13,5,9,2012-09-22,0,22,2762,15
777,547,78,250,2587,0,Review: iPhone 5,87378,2,6,9,2012-09-23,1,16,913,25
776,140,45,99,856,0,Review: SwitchEasy Nude for iPhone 5 Case,101364,19,0,9,2012-09-24,1,41,542,12
775,1014,379,125,6913,0,Unboxing: Super Slim PS3 - PlayStation 3 2012 250GB,751280,22,2,9,2012-09-26,2,51,664,13
774,154,12,202,641,0,Nikon D600 Review,23873,21,6,9,2012-09-30,4,17,564,17
773,1068,48,415,1822,0,Build a Gaming PC for $1500 - October 2012,116610,19,2,10,2012-10-03,3,42,2208,20
772,341,26,150,665,0,iPad Mini - What To Expect,18975,15,5,10,2012-10-06,3,26,812,14
771,487,34,111,3533,0,iPod touch 5th Generation Unboxing (2012 iPod touch 5G),48596,23,0,10,2012-10-08,2,55,380,11
770,1286,332,134,7952,0,iPod touch 5th Generation vs iPhone 5 vs iPod touch 4G,533504,20,4,10,2012-10-12,4,54,389,19
769,520,78,150,2864,0,Gaming on the iPod touch 5th Generation,198975,2,5,10,2012-10-13,1,39,487,12
768,680,174,164,4094,0,iPod nano 7th Generation Review,481464,19,6,10,2012-10-14,1,31,693,21
767,785,102,221,3802,0,iPod touch 5th Generation Review,271662,18,1,10,2012-10-16,2,32,401,14
766,300,223,254,1057,0,"LG Nexus 4, Google Nexus 5 & Nexus 10 - What To Expect",154685,18,2,10,2012-10-17,1,54,958,17
765,341,34,186,1093,0,Samsung Galaxy Camera Hands On,27308,20,4,10,2012-10-19,2,30,348,11
764,316,21,98,1488,0,Microsoft Surface Unboxing,43286,19,3,10,2012-10-25,6,26,358,10
763,563,46,104,2910,0,Fun with the Microsoft Surface,126687,22,4,10,2012-10-26,1,30,514,16
762,536,47,232,2450,0,Samsung Galaxy Note 2 Review,116029,13,6,10,2012-10-28,2,28,499,23
761,362,71,212,1573,0,Microsoft Surface Tablet Review,119113,21,1,10,2012-10-30,2,31,326,16
758,258,49,96,1031,0,iPad mini vs iPad 4 Speed Test!,93648,21,4,11,2012-11-02,3,31,401,12
760,248,52,98,1110,0,iPad 4 Unboxing (New iPad 4th Generation with Retina Display Hands On),45709,0,4,11,2012-11-02,0,70,307,9
759,279,27,98,951,0,iPad mini Unboxing & Hands On,22676,18,4,11,2012-11-02,0,29,293,10
757,251,58,122,1723,0,Gaming on the iPad mini,80176,13,5,11,2012-11-03,1,23,351,11
756,232,46,153,1028,0,iPad mini Siri Demo,103328,1,6,11,2012-11-04,1,19,217,9
755,301,79,181,1457,0,iPad mini Review!,42711,20,6,11,2012-11-04,0,17,268,10
754,170,30,128,883,0,iPad 4 Review (New iPad 4 2012 Hands On Review),38998,20,1,11,2012-11-06,2,47,428,15
753,294,36,187,872,0,Samsung Galaxy S3 - Tech I Like,34136,19,3,11,2012-11-08,2,31,471,17
752,1397,53,92,1289,0,iPod touch 5th Generation Case Review - splash Vapor Flex,98878,23,6,11,2012-11-11,3,57,398,12
751,1518,80,384,2588,0,Build a Gaming PC for $1000 - November 2012,185758,0,2,11,2012-11-14,3,43,2258,20
750,140,31,109,750,0,Google Nexus 10 Tablet Unboxing!,20003,21,3,11,2012-11-15,1,32,340,10
749,448,79,131,2722,0,Nintendo Wii U Unboxing (Wii U Deluxe 32GB Hands On),141664,23,4,11,2012-11-16,1,52,347,12
747,145,17,99,667,0,Google Nexus 4 Unboxing!,22343,22,6,11,2012-11-18,2,24,413,16
748,326,37,107,1102,0,Nexus 10 vs iPad 4 vs Nexus 7 vs iPad mini Speed Test,65122,10,6,11,2012-11-18,0,53,461,13
746,158,17,165,1001,0,Google Nexus 10 Review!,26849,0,2,11,2012-11-21,3,23,277,13
745,241,27,105,1010,0,HTC Droid DNA Unboxing!,31918,14,2,11,2012-11-21,0,23,477,12
744,98,19,391,731,0,Black Friday & Cyber Monday! Best Tech Under $200,20818,19,3,11,2012-11-22,1,49,867,12
743,240,19,306,1103,0,Google Nexus 4 Review!,43273,23,4,11,2012-11-23,1,22,297,15
742,233,30,308,807,0,HTC Droid DNA Review!,29457,22,1,11,2012-11-27,4,21,537,15
741,299,42,349,1300,0,Nokia Lumia 920 Unboxing & Review!,72824,3,6,12,2012-12-02,5,34,472,21
740,4806,270,431,7207,0,Build a Gaming PC for $600 - December 2012,666501,18,3,12,2012-12-06,4,42,2072,21
739,2002,112,290,11420,0,How to Build a Computer for Gaming 2013 Tutorial - Part One,626431,3,6,12,2012-12-09,3,59,777,19
738,1538,88,371,7723,0,How to Build a Computer for Gaming 2013 Tutorial - Part Two,422245,3,1,12,2012-12-11,2,59,746,21
737,164,28,205,663,0,HTC One X Plus (One X+) Review!,37268,1,6,12,2012-12-16,5,31,404,13
736,1059,86,341,1981,0,iPhone 5 vs Nexus 4 vs Lumia 920,92841,22,1,12,2012-12-18,2,32,555,16
735,311,52,199,1541,0,Austin Evans in 2012,40670,19,3,12,2012-12-27,9,20,217,8
734,1615,61,237,5967,0,How to Build a Computer for Gaming 2013 Tutorial - Part Three,330511,19,0,12,2012-12-31,4,61,826,21
733,473,17,259,1077,0,CES 2013 Tech! What To Expect,18355,19,2,1,2013-01-02,2,29,416,13
732,222,18,395,695,0,CES Gear: What's In My Bag?,19428,23,4,1,2013-01-04,2,27,454,7
731,105,14,112,678,0,Sony Xperia Z Hands On!,19614,19,1,1,2013-01-08,4,23,563,14
730,293,37,78,1057,0,"Biggest Phone Yet? 6.1"" Huawei Ascend Mate Hands On!",36082,0,2,1,2013-01-09,1,52,596,11
729,129,14,114,845,0,"$33,000 Cinema Camera! Sony F55, RX1 and WX80 Hands On",25143,4,2,1,2013-01-09,0,54,830,14
728,115,20,82,954,0,First Steam Box? Xi3 Piston,28463,17,2,1,2013-01-09,0,27,592,12
727,155,12,115,768,0,Razer Edge Pro Gaming Tablet Hands On!,24931,1,3,1,2013-01-10,1,38,838,13
726,132,23,88,772,0,Nvidia Project Shield (Tegra 4) First Look!,21294,16,3,1,2013-01-10,0,43,608,10
725,60,7,102,434,0,"Nikon D5200, S1 & J3 Hands On!",12036,6,4,1,2013-01-11,1,30,930,15
724,148,17,104,945,0,Ubuntu Phone First Look!,32263,18,4,1,2013-01-11,0,24,763,10
723,1203,122,434,2754,0,My Gaming PC + $300 GIVEAWAY!,143109,2,5,1,2013-01-12,1,29,391,12
722,123,8,112,586,0,Wood Headphones! Meze 66 Classics Review,19857,2,6,1,2013-01-20,8,40,352,13
721,895,201,241,2147,0,Samsung Galaxy S4 - What To Expect,314522,0,1,1,2013-01-22,2,34,480,15
720,1599,113,484,3439,0,Build a Gaming PC for $2500 - January 2013,259470,20,2,1,2013-01-23,1,42,2016,17
719,8178,3670,271,30332,0,Top 5 Worst Laptops Ever!,3214427,20,4,1,2013-01-25,2,25,533,22
718,1548,582,264,2974,0,iPhone 5S - What To Expect,653167,20,6,1,2013-01-27,2,26,704,15
717,230,31,309,758,0,"BlackBerry 10, Z10 & Q10 Unveiled!",38011,23,1,1,2013-01-29,2,34,1028,18
716,435,106,276,3240,0,How To Test a Gaming PC and Overclock,157461,20,2,1,2013-01-30,1,37,798,21
715,721,40,135,1800,0,"Jailbreak iPhone 5, iPod touch 5G & iPad mini on iOS 6.1 with evasi0n",86531,20,4,2,2013-02-01,2,69,918,18
714,13583,3592,303,37857,0,Top 5 Worst Phones Ever!,4611512,19,0,2,2013-02-04,3,24,728,18
713,6928,392,349,13113,0,Build a Gaming PC for $350 - February 2013,992783,20,2,2,2013-02-06,2,42,2002,18
712,348,34,169,1049,0,Top 5 Best Cydia Jailbreak Tweaks (2013),49057,1,5,2,2013-02-09,3,40,918,20
711,1119,163,342,2768,0,AMD vs Intel! Core i3-3220 vs FX-4300 vs A10-5800K,251967,20,1,2,2013-02-12,3,50,1420,25
710,2920,375,268,6054,0,Top 5 PlayStation 4 Features!,497009,2,4,2,2013-02-15,3,29,772,10
709,4085,212,222,3688,0,Browser Test! Chrome 25 vs Firefox 19 vs Internet Explorer 10 vs Opera 12,281132,22,3,2,2013-02-21,6,73,870,22
708,8098,968,286,11301,0,Top 5 Failed Game Consoles Ever!,1261768,0,0,2,2013-02-25,4,32,691,21
707,402,72,194,1825,0,iPad mini - Tech I Like,37949,23,1,2,2013-02-26,1,23,993,11
706,4358,163,301,7497,0,Build a Gaming PC for $500 - March 2013,490445,20,4,3,2013-03-01,3,39,1980,17
705,4088,837,203,5911,0,Xbox Infinity - What To Expect,546253,20,0,3,2013-03-04,3,30,1150,16
704,9433,1038,205,19216,0,Gaming PC Myths!,1353525,21,3,3,2013-03-07,3,16,672,15
703,649,42,171,1822,0,Samsung Galaxy S4 Hands On!,63914,22,6,3,2013-03-10,3,27,545,12
702,326,32,276,1305,0,BlackBerry Z10 Review!,42246,3,4,3,2013-03-15,5,22,858,18
701,2857,244,234,9282,0,Gaming PC Myths Part Two!,533959,23,0,3,2013-03-18,3,25,643,16
700,485,53,183,1633,0,End of the Phone Contract?,42302,0,3,3,2013-03-21,3,26,576,12
699,1495,247,243,6620,0,Facts About Me!,197584,22,3,3,2013-03-28,7,15,497,7
698,742,92,182,2001,0,"MacBook Air 11"" - Tech I Like",59717,1,6,3,2013-03-31,3,29,665,14
697,1512,317,319,4312,0,Top 5 Upcoming Phones!,495049,0,2,4,2013-04-03,3,22,692,16
696,3945,126,284,6722,0,Build a Gaming PC for $750 - April 2013,426258,1,5,4,2013-04-06,3,39,2007,20
695,2042,169,297,4442,0,PS4 vs Gaming PC? Ask Me #001,190235,0,1,4,2013-04-09,3,29,524,14
694,370,73,131,1439,0,Facebook Home: Worth the Download?,56643,1,3,4,2013-04-11,2,34,672,14
693,3795,297,170,9542,0,My Game Console Collection!,699034,0,5,4,2013-04-13,2,27,662,17
692,465,59,156,2076,0,SteelSeries 6Gv2 Review!,155049,23,1,4,2013-04-16,3,24,650,11
691,3514,183,193,2319,0,iPad mini 2 & iPad 5 - What To Expect,197503,23,3,4,2013-04-18,2,37,514,15
690,640,14,131,1422,0,HTC One Unboxing!,35253,23,5,4,2013-04-20,2,17,682,13
689,1081,96,154,2027,0,Samsung Galaxy S4 vs HTC One vs Galaxy S3 Speed Test!,154024,1,1,4,2013-04-23,3,53,560,19
688,308,28,260,1308,0,Samsung Galaxy S4 Interview!,20410,22,3,4,2013-04-25,2,28,475,14
687,1834,105,317,3911,0,Build an Editing PC for $800 - May 2013,259551,23,6,4,2013-04-28,3,39,2091,18
686,440,63,283,2188,0,Samsung Galaxy S4 Review!,88588,22,2,5,2013-05-01,3,25,676,13
685,299,24,323,1337,0,HTC One vs Galaxy S4! Ask Me #002,39253,1,5,5,2013-05-11,10,33,453,12
684,2061,363,276,3572,0,Top 5 Xbox One Features!,214083,22,0,5,2013-05-13,2,24,693,15
683,1345,782,191,11126,0,Awesome Gadgets - Tech I Like,1316285,22,1,5,2013-05-21,8,29,637,13
682,3348,305,464,5361,0,What Are The Best Smartphones?,490020,0,5,5,2013-05-25,4,30,897,17
681,527,41,305,1715,0,What's On My Android Phone! Ask Me #003,46588,22,1,5,2013-05-28,3,39,464,12
680,367,40,259,1298,0,Oppo Find 5 Review!,36229,1,4,5,2013-05-31,3,19,656,9
679,2681,134,453,5060,0,Build a Gaming PC for $1500 - June 2013,334789,2,0,6,2013-06-03,3,39,2044,19
678,2128,137,137,4616,0,PlayStation 4 Hands On! (PS4 Gameplay),223279,1,5,6,2013-06-08,5,38,710,14
677,1370,431,151,1968,0,Xbox One Hands On (Gameplay and Controller),111209,6,2,6,2013-06-12,4,43,595,13
676,1022,107,139,1697,0,Wii U: Is It Dead?,67393,5,3,6,2013-06-13,1,18,497,13
675,1272,182,439,2941,0,Top 5 Games of E3 2013!,115601,5,4,6,2013-06-14,1,23,624,17
674,946,64,188,3512,0,Virtual Reality Gaming! Oculus Rift & Cinemizer OLED,240166,2,6,6,2013-06-16,2,52,496,12
673,1204,140,169,3447,0,"2013 MacBook Air 11"": Gaming and Speed Test",277405,2,1,6,2013-06-18,2,43,563,13
672,595,54,336,2069,0,PS4 & Xbox One! Ask Me #004,45224,0,5,6,2013-06-22,4,27,500,13
671,438,89,226,2717,0,"2013 MacBook Air 11"" Review!",228663,23,0,6,2013-06-24,2,28,311,10
670,975,90,169,3149,0,Windows 8.1: Time To Upgrade?,138381,23,2,6,2013-06-26,2,29,466,11
669,640,141,191,2444,0,Samsung Galaxy Note 3 - What To Expect,211440,21,2,7,2013-07-03,7,38,574,14
668,12852,10581,416,31871,0,Top 5 Tech Failures!,2947357,22,4,7,2013-07-05,2,20,520,18
667,5487,189,362,8943,0,Build a Gaming PC for $400 - July 2013,603815,1,3,7,2013-07-11,6,38,1781,17
666,394,52,152,1462,0,Moto X (Motorola X Phone) - What To Expect,65725,2,6,7,2013-07-14,3,42,453,14
665,2437,134,239,2834,0,Browser Test! Chrome 27 vs Firefox 22 vs Opera 15 vs Internet Explorer 10,150745,22,6,7,2013-07-14,0,73,776,19
664,670,37,335,2537,0,My Favorite Games! Ask Me #005,65327,18,3,7,2013-07-18,4,30,354,10
663,584,56,357,2347,0,Nokia Lumia 1020 Review!,77945,3,5,7,2013-07-20,2,24,415,14
662,650,55,184,2842,0,Google Chromecast Review!,75811,7,2,7,2013-07-24,4,25,543,18
661,689,105,269,3766,0,Google Glass Hands On!,147679,19,6,7,2013-07-28,4,22,403,12
660,1915,313,367,5912,0,Top 5 Video Game Failures!,388240,0,0,8,2013-08-05,8,26,559,17
659,785,107,366,2332,0,Twitter vs Facebook vs Google+,72430,1,2,8,2013-08-07,2,30,475,11
658,473,71,223,1767,0,Google Nexus 7 2013 Review!,58205,23,3,8,2013-08-08,1,27,489,13
657,1633,276,301,4801,0,Windows 7 vs Windows 8! Ask Me #006,238706,0,1,8,2013-08-13,5,35,345,13
656,9508,1181,235,19415,0,Do You Need an Expensive CPU for Gaming?,1728976,22,3,8,2013-08-15,2,40,1579,19
655,5704,483,274,7711,0,PS4 vs Xbox One! What You Need To Know,526104,23,6,8,2013-08-18,3,38,744,19
654,2416,459,411,12915,0,Nvidia Shield Review!,1051221,23,3,8,2013-08-22,4,21,618,13
653,1473,110,277,2331,0,Best PS4 & Xbox One Games at Launch!,111310,0,2,8,2013-08-28,6,36,199,23
652,3141,152,333,6096,0,Build a Gaming PC for $1000 - September 2013,383794,21,4,8,2013-08-30,2,44,1656,15
651,499,44,220,2194,0,Moto X Review!,57263,23,0,9,2013-09-02,3,14,536,11
650,5434,1519,277,24547,0,My Gaming PC Setup Tour!,2058111,0,4,9,2013-09-06,4,24,880,14
649,1981,173,259,4032,0,Haswell Showdown! Core i3-4130 vs Core i5-4670k,251881,16,2,9,2013-09-11,5,47,738,16
648,460,73,293,2048,0,"iPhone 5c & 5s, Phonebloks & More! Ask Me #007",66689,23,5,9,2013-09-14,3,46,499,14
647,3146,842,128,6255,0,iPhone 5s vs Samsung Galaxy S4 vs iPhone 5c Speed Test!,622850,23,1,9,2013-09-17,3,55,619,18
646,432,134,187,2217,0,iPhone 5s Games Demo!,125776,2,5,9,2013-09-21,4,21,479,11
645,682,135,269,2968,0,iPhone 5s Review!,95822,21,6,9,2013-09-22,1,17,515,13
644,983,89,235,2528,0,"AMD Radeon R9 290X, R7 260X and More!",71358,18,2,9,2013-09-25,3,37,470,17
643,1497,71,199,2222,0,Battlefield 4 PC Beta Gameplay & Benchmarks!,75694,2,0,9,2013-09-30,5,44,720,17
642,1083,133,320,5060,0,"AMD Radeon R9 280X, 270X & R7 260X Review!",141458,1,4,10,2013-10-04,4,42,947,25
641,1149,240,368,4945,0,Is the Steambox a Console Killer? Ask Me #008,253232,13,1,10,2013-10-08,4,45,485,15
640,4121,1385,416,16638,0,Top 5 Coolest New Tech!,2601286,2,5,10,2013-10-12,4,23,729,16
