,comment_count,dislike_count,duration,like_count,view_count,days_after_last_video,title_length,description_length,tag_count,weekend,season_0,season_1,season_3,day_part_0,day_part_1,day_part_3,season_0,season_1,season_3,day_part_0,day_part_1,day_part_3,review,apple,google,samsung,tesla
473,450,62,165,1670,82264,8,47,200,10,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
474,438,23,216,3314,67604,1,26,315,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
475,2067,465,462,22039,1214516,4,39,543,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
476,1712,37,565,3559,72599,4,20,608,15,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
477,2363,311,445,18537,980214,3,20,664,11,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
478,1796,153,488,16993,610041,2,43,787,16,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
479,1579,112,725,11230,516748,4,43,818,14,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
480,980,243,526,12343,570505,4,49,1178,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,2312,216,1010,16345,711074,2,45,1334,33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
482,1052,104,578,5207,241875,1,25,394,31,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
483,2387,215,609,15590,660174,2,19,464,21,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
484,10464,1448,469,72576,3719397,4,27,794,12,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
485,4446,932,476,43879,3099372,4,28,1104,29,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
486,1516,149,466,9479,362363,3,32,706,11,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
487,2349,104,302,5998,183458,4,46,490,16,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
488,3414,352,444,15526,943701,6,22,852,15,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
489,1392,188,476,10942,507322,4,24,457,11,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
490,2727,584,401,25164,1820794,4,30,705,11,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
491,1879,305,493,8294,655143,3,21,489,12,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
492,2460,377,534,23413,591178,6,38,451,17,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
493,1396,102,330,7382,147649,3,26,533,9,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
494,1286,161,482,8882,456580,4,27,662,10,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
495,1476,180,363,16739,431692,3,32,642,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
496,1126,122,426,11712,431718,5,40,1271,17,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
497,1844,111,358,9541,288883,2,35,410,9,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
498,3782,652,404,29111,1260091,4,27,966,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
499,5347,392,494,38509,1094321,5,20,824,11,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
500,980,81,490,5046,155609,5,28,481,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
501,3518,366,493,13093,639164,4,24,751,19,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
502,1018,85,378,9153,214266,3,24,515,31,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
503,595,161,316,6790,83116,3,38,560,9,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
504,3019,583,639,17434,1636342,4,25,432,32,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
505,3803,629,697,34506,2199135,2,15,608,22,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
506,5045,413,759,21895,937567,5,29,873,29,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
507,1201,117,344,8984,112077,5,28,598,14,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
508,1770,132,499,8151,250926,1,36,408,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
509,1136,101,852,11294,179425,5,37,1002,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
510,4127,608,447,42358,1850388,3,23,412,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
511,1328,177,485,9237,572972,5,24,464,15,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
512,3628,610,505,26600,1403799,2,26,888,10,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
513,1740,259,529,13742,612227,5,32,1502,18,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
514,1023,129,372,13024,204617,3,34,515,9,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
515,3033,407,492,15855,605116,5,24,510,16,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
516,7272,1494,745,49387,1171263,1,31,703,16,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
517,1695,214,379,16289,482976,6,28,762,20,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
518,3493,460,449,22728,1129843,4,27,391,11,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
519,2289,315,399,11849,917321,4,28,619,11,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0
520,2083,82,566,8177,198597,4,17,479,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
521,5508,1444,622,42335,2573221,3,41,742,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
522,1659,264,518,12612,635486,4,23,524,10,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
523,1494,90,436,8337,303488,2,30,758,15,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
524,4264,502,435,13128,702047,10,27,507,15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
525,1671,174,485,11292,365677,2,23,581,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
526,2807,1021,455,26684,3806630,6,25,506,10,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
527,1617,226,337,20291,530502,3,27,490,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
528,3534,348,570,29504,692148,6,27,983,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
529,3200,326,477,29834,1049870,5,22,507,12,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
530,4978,599,811,34131,1972494,8,23,476,25,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
531,4691,453,442,17696,844100,3,30,635,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
532,8274,1363,552,60805,4649013,3,33,967,26,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
533,3896,1057,636,31280,2264098,2,24,914,21,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
534,1495,220,501,9581,468952,2,23,778,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
535,14044,2084,620,76255,5542844,4,41,389,16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
536,1727,125,445,11146,397882,4,21,482,16,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
537,1336,190,339,9801,355986,3,34,551,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
538,2306,609,337,24843,1219193,3,22,612,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
539,3835,369,467,23153,993258,4,20,516,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
540,3892,847,491,31010,2594556,3,13,522,18,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
541,1396,186,268,13709,254114,7,29,467,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
542,8524,1385,752,79335,3694908,7,29,592,22,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
543,1787,159,364,10433,314289,3,31,396,18,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
544,14094,3294,812,82913,7678344,4,23,435,11,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
545,5029,1464,747,27498,2046672,5,31,1213,21,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
546,2313,345,392,21314,604861,6,38,328,16,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
547,2403,689,546,13804,1072596,1,22,457,23,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
548,3050,457,614,22790,1158580,7,27,422,24,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
549,3135,580,336,23957,1090925,5,25,527,14,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
550,4716,895,648,37259,1896547,5,34,829,23,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
551,2441,415,406,17097,554819,4,30,620,19,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
552,1984,167,273,15524,535426,3,31,475,13,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
553,5433,717,903,47237,2581354,2,22,611,34,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
554,3135,737,540,34936,1866404,4,22,458,15,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
555,3693,629,394,33083,1278087,4,28,490,14,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
556,5669,3663,307,103637,7994102,3,28,471,14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
557,9619,1650,503,42149,2059006,1,33,540,8,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
558,1788,213,482,13204,655223,2,32,722,19,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
559,2363,1309,558,34632,2433492,4,35,424,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
560,3230,662,571,25111,2536468,8,23,549,16,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
561,2662,247,350,19347,485478,2,32,512,17,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
562,2496,518,457,23054,1764051,7,24,382,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
563,1791,333,502,15138,354328,2,17,572,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
564,4548,889,437,19326,705876,8,26,813,15,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
565,1596,199,356,16954,840887,3,40,813,20,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
566,2877,431,415,18038,757806,4,34,576,21,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
567,1197,97,201,13125,261681,5,29,388,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
568,1380,141,416,13524,379952,2,23,1250,14,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
569,736,90,298,9709,345030,2,23,384,11,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
570,337,50,127,6867,229569,3,41,355,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
571,705,72,146,8533,196406,10,26,340,8,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
572,642,69,286,9164,287939,1,44,351,8,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
573,1636,369,228,11251,537949,3,22,368,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,3169,311,259,18159,676425,1,35,401,9,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
575,1476,276,382,13501,650980,1,33,483,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
576,1202,294,376,13230,599612,0,31,564,40,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0
577,1442,307,542,16652,738932,1,33,598,10,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
578,756,223,225,11969,333157,1,24,486,10,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
579,1835,297,606,23994,731605,3,33,644,14,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
580,1525,179,214,11472,336924,5,26,516,21,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
581,1000,260,396,12198,348093,2,34,420,13,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
582,1032,209,330,13742,439234,4,23,557,17,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
583,5847,202,231,42811,459388,4,10,10,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
584,4320,585,274,37271,2002691,2,31,495,20,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
585,3397,662,542,27919,1812622,7,19,487,7,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0
586,1184,136,344,16980,331062,1,18,433,4,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
587,4858,1973,425,55028,3556573,0,30,350,8,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
588,2709,206,430,23394,675798,4,28,615,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
589,3787,457,433,27399,842246,3,40,724,18,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
590,2236,201,412,16524,449554,5,13,490,13,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
591,1506,205,445,17811,414961,4,37,381,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
592,2853,400,345,28743,1141685,1,23,451,11,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
593,2576,548,235,30820,1973578,4,25,516,17,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
594,3787,754,10047,24035,1198271,2,28,411,10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
595,5457,994,938,46744,3451813,13,18,428,17,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
596,4745,1094,709,27579,1816670,4,25,402,16,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
597,1421,257,747,21400,693014,5,20,353,18,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
598,1647,241,350,19453,764474,1,38,510,10,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
599,2385,298,343,19928,572140,11,24,455,17,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
600,4138,535,667,43050,1442475,10,29,376,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
601,2067,298,491,25482,918536,3,45,460,14,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
602,1608,147,359,15121,313325,1,13,365,13,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
603,6938,831,730,57782,3030245,4,19,420,19,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
604,3136,1216,304,33046,3366755,9,22,472,13,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
605,8549,3318,301,43880,7581401,4,19,418,14,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
606,2723,317,367,24787,1308621,8,18,413,10,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
607,4561,428,880,32905,1487792,5,22,1525,14,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
608,10110,2643,278,41752,1952747,4,29,378,7,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
609,4396,695,383,30521,1203204,1,29,528,23,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
610,2060,310,353,20148,852879,2,25,492,14,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
611,1890,383,382,16460,722058,4,27,500,13,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
612,5554,647,621,33041,2766421,2,13,484,21,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
613,2608,662,363,26397,1286322,2,29,417,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
614,597,105,180,10690,388957,3,32,465,19,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
615,1677,188,265,20126,1006009,4,21,356,17,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
616,4123,440,418,40633,1455402,8,30,742,26,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
617,2883,450,333,35217,1219187,7,45,371,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
618,7789,2925,302,60753,9174198,1,34,519,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
619,3832,865,434,37312,3172527,1,29,590,13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
620,3639,176,538,28456,392087,6,13,390,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
621,2912,229,333,21142,1113340,3,23,414,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
622,2528,288,388,24532,602451,12,27,395,15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
623,1708,287,472,22991,988872,5,35,401,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
624,1427,254,306,24165,662004,2,24,537,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
625,1893,255,433,26723,980067,8,24,464,22,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
626,2058,501,457,23126,1177319,1,28,440,23,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
627,2369,480,771,24846,942370,5,41,915,13,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
628,24811,5477,388,204868,9367671,7,29,570,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
629,3476,628,367,36199,2251187,5,34,317,8,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
630,6698,1705,278,43923,5501253,3,37,302,13,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
631,6186,2898,401,68142,2980316,7,24,408,15,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
632,3220,622,653,51523,2248724,3,16,518,16,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
633,3156,437,646,47464,1788651,0,21,320,19,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
634,5422,1495,349,38965,3422476,8,21,355,24,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
635,5369,2732,298,47517,2376406,4,35,480,24,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
636,6756,631,212,45634,826579,4,18,217,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
637,2685,635,288,22369,1677356,0,28,418,18,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
638,2907,319,315,20482,733406,5,25,531,8,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
639,8765,2430,644,63976,6634546,2,22,421,17,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
640,3963,570,553,48624,1153044,6,30,576,11,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
641,3512,638,405,36287,2082036,3,43,351,10,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
642,4648,967,428,40194,2300703,4,23,503,14,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
643,6148,1164,729,64959,3184755,6,29,692,24,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
644,5540,954,531,69095,2944119,3,36,479,8,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
645,2546,1796,228,21440,792705,2,32,499,9,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
646,5444,502,325,48449,998586,5,35,430,18,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
647,1816,238,391,22309,579493,3,35,432,16,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0
648,3285,885,508,30339,2308261,5,24,506,19,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
649,5355,684,1022,48001,2779012,3,22,495,18,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
650,7501,811,242,63399,1625126,0,28,645,10,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
651,3985,232,279,24806,658797,6,18,315,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
652,2841,414,579,27810,1254629,1,22,496,9,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
653,9280,1535,932,66850,2660527,3,24,2132,18,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
654,1871,353,468,21182,928791,5,32,770,14,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
655,2480,856,487,58235,2784266,11,20,1206,16,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
656,2219,355,392,32923,1140493,7,28,437,6,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
657,1859,245,242,29606,699292,7,24,383,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
658,1126,328,194,27885,991992,3,27,311,15,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
659,1278,226,264,24031,1176644,6,21,381,17,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
660,814,145,411,15903,487884,8,20,556,8,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
661,2596,548,305,25753,1048073,7,34,1350,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
662,3011,361,325,22459,848042,3,27,445,13,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
663,4068,287,345,24274,748610,4,28,611,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
664,3554,2553,223,46205,2779087,5,20,433,18,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
665,1903,594,362,31187,845200,4,31,654,17,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
666,1444,435,409,25117,822599,2,25,543,12,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
667,2781,523,374,32145,1862186,6,31,447,15,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
668,1625,430,365,25108,1079179,9,29,555,11,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
669,2442,436,266,28485,1686148,4,35,380,19,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
670,4623,680,381,32582,1557240,3,30,381,17,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
671,2475,423,317,24639,1130157,7,23,381,21,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
672,1383,373,302,21361,1039951,5,31,361,21,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
673,8385,1424,372,41497,2744216,0,28,417,14,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0
674,4311,1679,320,67960,3818332,2,22,532,14,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
675,1765,601,380,28331,1298389,7,27,394,19,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
676,2141,468,314,30734,1608577,3,26,345,11,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
677,1653,428,281,25468,1170997,15,29,646,7,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
678,3635,710,719,43053,1935864,4,18,501,22,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
679,1774,357,471,21556,632093,3,13,443,10,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
680,8596,1868,785,97860,5432101,5,25,401,15,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
681,2668,473,302,39114,1305540,7,26,390,14,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
682,3489,336,274,28439,1216652,6,18,303,18,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
683,3493,1696,329,51439,5018134,2,30,469,9,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
684,6300,486,332,72711,1189260,4,41,524,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
685,4138,1373,430,41773,2311337,5,19,421,11,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
686,2428,639,238,39264,897783,8,30,560,10,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
687,5425,944,689,65273,2973985,3,13,441,12,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
688,1542,631,396,36710,1568392,4,35,942,23,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
689,8304,812,429,50112,2207628,6,35,502,18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
690,1379,387,250,20157,1091555,3,24,453,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
691,181473,751,258,95266,2009551,2,40,491,14,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
692,4929,986,493,40703,2202310,5,20,442,11,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
693,4079,718,468,44984,2799548,2,36,850,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
694,2072,459,259,35423,1214492,6,32,578,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
695,1584,616,232,31348,815728,5,38,657,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
696,4891,1330,301,37025,1056247,8,37,385,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
697,2414,520,379,33675,1020158,1,31,538,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
698,1807,345,473,26609,697268,6,19,451,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
699,2280,861,416,33254,1191895,3,24,543,16,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
700,69886,1048,293,68423,2052114,6,23,536,9,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
701,2250,573,395,39652,2011097,5,28,485,27,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
702,3874,669,458,50465,2149025,3,27,459,23,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
703,4710,376,379,42164,1653628,6,25,383,13,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
704,1377,348,430,27856,1165635,4,32,566,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
